timestamp,event,temperature,latency
276397340210600,INSERT,27.561419,100
276397340211200,INSERT,16.954252,0
276397340211800,INSERT,28.469193,0
276397340212400,INSERT,23.866695,100
276397340213100,INSERT,18.270363,100
276397340213600,INSERT,24.503922,100
276397340214200,INSERT,26.270485,100
276397340214800,INSERT,15.665151,0
276397340215400,INSERT,22.610554,100
276397340216000,INSERT,26.248970,100
276397340216600,INSERT,24.812922,100
276397340217200,INSERT,29.477676,100
276397340217700,INSERT,25.539415,100
276397340218300,INSERT,26.310770,100
276397340219000,INSERT,22.256233,100
276397340219500,INSERT,16.750084,200
276397340220200,INSERT,27.439650,0
276397340220800,INSERT,16.865444,0
276397340221400,INSERT,24.589527,0
276397340222000,INSERT,19.466537,0
276397340222600,INSERT,15.017396,100
276397340223200,INSERT,22.332684,0
276397340223800,INSERT,27.439192,100
276397340224400,INSERT,16.593067,100
276397340225000,INSERT,26.329540,100
276397340225500,INSERT,26.171146,100
276397340226100,INSERT,20.054781,100
276397340226700,INSERT,19.000061,100
276397340227300,INSERT,25.404827,100
276397340227900,INSERT,18.875546,0
276397340228500,INSERT,15.694448,0
276397340229100,INSERT,25.185095,0
276397340229700,INSERT,29.442427,0
276397340230300,INSERT,23.271584,0
276397340230900,INSERT,15.119022,0
276397340231500,INSERT,27.656635,0
276397340232100,INSERT,24.041109,100
276397340232700,INSERT,20.693838,100
276397340233300,INSERT,27.427290,0
276397340233900,INSERT,27.310556,0
276397340234500,INSERT,19.437696,6900
276397340242100,INSERT,24.151432,100
276397340242800,INSERT,24.937437,100
276397340243400,INSERT,20.654469,0
276397340244000,INSERT,23.218483,0
276397340244600,INSERT,27.066103,100
276397340245300,INSERT,16.345867,100
276397340245900,INSERT,22.212286,100
276397340246500,INSERT,27.472610,100
276397340247100,INSERT,28.682516,100
276397340247700,INSERT,24.872890,100
276397340248200,INSERT,26.960356,100
276397340248800,INSERT,25.862148,100
276397340249400,INSERT,29.741814,0
276397340250000,INSERT,20.617390,0
276397340250600,INSERT,20.137180,0
276397340251200,INSERT,23.568682,0
276397340251800,INSERT,19.511856,100
276397340252400,INSERT,28.839991,100
276397340253000,INSERT,29.268013,100
276397340253600,INSERT,25.591145,100
276397340254100,INSERT,27.768791,100
276397340254700,INSERT,28.393200,100
276397340255400,INSERT,25.752281,100
276397340256000,INSERT,26.361584,100
276397340256600,INSERT,22.824335,100
276397340257100,INSERT,27.015747,100
276397340257700,INSERT,15.853297,0
276397340258400,INSERT,16.149021,0
276397340259000,INSERT,29.190191,100
276397340259600,INSERT,17.710958,100
276397340260200,INSERT,23.438673,100
276397340260700,INSERT,27.219917,100
276397340261300,INSERT,20.977203,0
276397340261900,INSERT,22.930998,100
276397340262500,INSERT,19.307230,100
276397340263100,INSERT,25.217140,0
276397340263700,INSERT,24.619282,100
276397340264300,INSERT,20.774406,100
276397340264900,INSERT,24.459061,100
276397340265500,INSERT,28.742485,100
276397340266000,INSERT,17.014679,100
276397340266600,INSERT,19.935759,100
276397340332300,INSERT,22.137669,500
276397340333800,INSERT,22.592243,100
276397340334500,INSERT,22.688375,100
276397340335100,INSERT,17.602924,100
276397340335700,INSERT,26.000397,100
276397340336300,INSERT,17.628559,100
276397340336900,INSERT,26.052582,100
276397340337500,INSERT,17.038942,100
276397340338000,INSERT,29.252907,100
276397340338600,INSERT,17.749870,100
276397340339300,INSERT,27.375103,100
276397340339900,INSERT,19.059572,100
276397340340500,INSERT,17.092960,100
276397340341000,INSERT,21.926176,100
276397340341600,INSERT,23.539841,0
276397340342200,INSERT,29.122898,0
276397340342800,INSERT,22.314829,0
276397340343400,INSERT,16.776176,100
276397340344000,INSERT,17.197332,100
276397340344600,INSERT,24.255348,100
276397340345200,INSERT,16.402630,8300
276397340354200,INSERT,27.649311,100
276397340354800,INSERT,15.396894,0
276397340355400,INSERT,26.531876,100
276397340356000,INSERT,20.972626,0
276397340356600,INSERT,18.677328,0
276397340357200,INSERT,16.292765,0
276397340357800,INSERT,17.323221,100
276397340358400,INSERT,21.897793,100
276397340359000,INSERT,24.777214,0
276397340359600,INSERT,20.025940,0
276397340360200,INSERT,19.039431,0
276397340360800,INSERT,25.964233,100
276397340361400,INSERT,21.060518,100
276397340362000,INSERT,17.363049,100
276397340362500,INSERT,18.574327,100
276397340363100,INSERT,22.394939,100
276397340363700,INSERT,17.624439,0
276397340364300,INSERT,22.198553,100
276397340364900,INSERT,29.187445,100
276397340365500,INSERT,24.099247,100
276397340366100,INSERT,20.195318,100
276397340366600,INSERT,26.502121,100
276397340367200,INSERT,25.022125,0
276397340367800,INSERT,25.974304,0
276397340368400,INSERT,29.587543,100
276397340369000,INSERT,18.816492,100
276397340369600,INSERT,29.999542,100
276397340370200,INSERT,25.115055,100
276397340370800,INSERT,20.447554,100
276397340371300,INSERT,19.891354,100
276397340371900,INSERT,20.285500,100
276397340372600,INSERT,15.272836,100
276397340373200,INSERT,27.263405,100
276397340373700,INSERT,21.549425,100
276397340374300,INSERT,27.072054,100
276397340374900,INSERT,25.404369,100
276397340375500,INSERT,23.085270,100
276397340376100,INSERT,22.379375,100
276397340376700,INSERT,23.867611,100
276397340377300,INSERT,24.654987,0
276397340377900,INSERT,18.950163,0
276397340378500,INSERT,16.346783,100
276397340379100,INSERT,15.038911,100
276397340379700,INSERT,18.623768,100
276397340380200,INSERT,24.464096,100
276397340380800,INSERT,22.924587,100
276397340506600,CALLBACK,22.553164
276397340381500,INSERT,29.806358,126500
276397340600000,CALLBACK,22.555113
276397340508800,INSERT,24.251228,91900
276397340690000,CALLBACK,22.555943
276397340601500,INSERT,27.514725,89000
276397340779500,CALLBACK,22.555986
276397340691200,INSERT,29.822840,89100
276397340868600,CALLBACK,22.555578
276397340780900,INSERT,18.412733,88500
276397340956000,CALLBACK,22.550652
276397340870100,INSERT,23.172247,86600
276397341043300,CALLBACK,22.544792
276397340957300,INSERT,23.586079,86600
276397341163400,CALLBACK,22.546535
276397341044600,INSERT,26.925566,121300
276397341222300,CALLBACK,22.552076
276397341166900,INSERT,29.702446,55700
276397341266100,CALLBACK,22.538368
276397341223300,INSERT,15.880306,43100
276397341328900,CALLBACK,22.540104
276397341267100,INSERT,27.639240,62500
276397341372100,CALLBACK,22.534988
276397341330000,INSERT,17.519150,42400
276397341415700,CALLBACK,22.529266
276397341372900,INSERT,21.796625,43200
276397341458100,CALLBACK,22.522036
276397341416500,INSERT,21.547594,41800
276397341500700,CALLBACK,22.519712
276397341458800,INSERT,24.031952,42300
276397341543500,CALLBACK,22.515343
276397341501400,INSERT,20.415052,42300
276397341598200,CALLBACK,22.512596
276397341544400,INSERT,15.121769,54200
276397341642900,CALLBACK,22.522991
276397341598900,INSERT,25.839718,44400
276397341687600,CALLBACK,22.531576
276397341643800,INSERT,27.442854,44100
276397341733400,CALLBACK,22.532822
276397341688400,INSERT,24.043856,45300
276397341779000,CALLBACK,22.534163
276397341734200,INSERT,29.476761,45100
276397341824300,CALLBACK,22.526691
276397341779900,INSERT,21.576433,45100
276397341914100,CALLBACK,22.524118
276397341868400,INSERT,15.271005,46600
276397341979700,CALLBACK,22.532793
276397341915500,INSERT,26.138645,67300
276397342029200,CALLBACK,22.530916
276397341983600,INSERT,19.374523,45600
276397342073600,CALLBACK,22.533077
276397342030200,INSERT,24.573963,43800
276397342163200,CALLBACK,22.540106
276397342074400,INSERT,24.478287,89500
276397342249700,CALLBACK,22.529163
276397342164300,INSERT,15.078280,85900
276397342315600,CALLBACK,22.529514
276397342250700,INSERT,29.384289,66200
276397342365500,CALLBACK,22.542040
276397342317800,INSERT,29.520248,47800
276397342409200,CALLBACK,22.550285
276397342366300,INSERT,23.344372,43200
276397342453300,CALLBACK,22.548466
276397342410000,INSERT,26.500748,43900
276397342498500,CALLBACK,22.544064
276397342454500,INSERT,18.663595,44400
276397342542800,CALLBACK,22.545189
276397342499400,INSERT,28.218330,43700
276397342587800,CALLBACK,22.538034
276397342543600,INSERT,16.101871,44500
276397342633200,CALLBACK,22.540886
276397342588700,INSERT,26.268654,45100
276397342678500,CALLBACK,22.542990
276397342634200,INSERT,26.438948,45000
276397342753500,CALLBACK,22.550228
276397342679600,INSERT,25.054171,77300
276397342849700,CALLBACK,22.546288
276397342758100,INSERT,20.922728,91900
276397342936700,CALLBACK,22.554525
276397342851200,INSERT,23.390148,85900
276397343024300,CALLBACK,22.556320
276397342937900,INSERT,22.615131,86900
276397343108900,CALLBACK,22.559134
276397343025600,INSERT,22.015900,83800
276397343214300,CALLBACK,22.562967
276397343110000,INSERT,19.220253,106300
276397343262600,CALLBACK,22.569082
276397343217200,INSERT,28.984192,45500
276397343307100,CALLBACK,22.574587
276397343263500,INSERT,25.262001,44000
276397343352200,CALLBACK,22.586422
276397343307900,INSERT,28.125401,44600
276397343396700,CALLBACK,22.586174
276397343353100,INSERT,26.741539,43900
276397343441300,CALLBACK,22.585258
276397343397400,INSERT,24.880215,44200
276397343485100,CALLBACK,22.580627
276397343442100,INSERT,24.178898,43400
276397343529700,CALLBACK,22.578749
276397343485900,INSERT,20.611439,44100
276397343573600,CALLBACK,22.580421
276397343530400,INSERT,24.411907,43500
276397343624900,CALLBACK,22.576103
276397343574400,INSERT,22.956177,51000
276397343669600,CALLBACK,22.575537
276397343625800,INSERT,22.264931,44000
276397343715000,CALLBACK,22.577078
276397343670300,INSERT,17.680746,45000
276397343774200,CALLBACK,22.575102
276397343715900,INSERT,19.407940,58700
276397343820600,CALLBACK,22.566584
276397343774900,INSERT,18.800013,45900
276397343866800,CALLBACK,22.564987
276397343821300,INSERT,18.907591,45900
276397343956700,CALLBACK,22.562681
276397343867600,INSERT,25.218971,89600
276397344000300,CALLBACK,22.556488
276397343957600,INSERT,19.421217,43000
276397344045000,CALLBACK,22.552582
276397344001000,INSERT,25.789360,44300
276397344089400,CALLBACK,22.547215
