timestamp,event,temperature,latency
276430779031200,INSERT,27.634205,100
276430779031900,INSERT,23.314157,100
276430779032400,INSERT,26.107059,100
276430779033000,INSERT,28.942076,0
276430779033600,INSERT,22.151402,0
276430779034200,INSERT,28.817560,100
276430779034800,INSERT,23.120975,100
276430779035400,INSERT,25.250099,100
276430779036000,INSERT,17.419355,100
276430779036600,INSERT,26.717278,100
276430779037100,INSERT,29.474472,100
276430779037700,INSERT,17.543871,0
276430779038300,INSERT,16.931822,0
276430779038900,INSERT,22.621082,100
276430779039500,INSERT,17.571337,100
276430779040100,INSERT,23.434553,100
276430779040700,INSERT,20.890224,100
276430779041300,INSERT,29.320200,100
276430779041900,INSERT,21.350292,100
276430779042500,INSERT,16.671804,100
276430779043100,INSERT,23.854336,100
276430779043600,INSERT,23.212072,33300
276430779078100,INSERT,28.890804,200
276430779079000,INSERT,18.697927,100
276430779079600,INSERT,26.952116,0
276430779080200,INSERT,22.042910,100
276430779080900,INSERT,21.064180,100
276430779081500,INSERT,22.069460,0
276430779082100,INSERT,29.496445,100
276430779082700,INSERT,29.433271,100
276430779083300,INSERT,19.827265,0
276430779083900,INSERT,19.957731,0
276430779084500,INSERT,17.348400,100
276430779085100,INSERT,19.164402,100
276430779085700,INSERT,17.242653,0
276430779086300,INSERT,18.459425,100
276430779086900,INSERT,17.873470,100
276430779087500,INSERT,19.686728,100
276430779088100,INSERT,23.827784,100
276430779088600,INSERT,20.920439,100
276430779089200,INSERT,28.831751,0
276430779089800,INSERT,21.819513,0
276430779090400,INSERT,17.324137,100
276430779091000,INSERT,26.008179,100
276430779091600,INSERT,26.046173,100
276430779092100,INSERT,25.118259,100
276430779092700,INSERT,15.481124,100
276430779093300,INSERT,28.734703,0
276430779093900,INSERT,22.200384,0
276430779094500,INSERT,20.867336,0
276430779095100,INSERT,23.944517,100
276430779095700,INSERT,21.165350,100
276430779096300,INSERT,21.596577,100
276430779096900,INSERT,17.175817,100
276430779097400,INSERT,22.846767,100
276430779098000,INSERT,27.018036,100
276430779098600,INSERT,23.224434,0
276430779099200,INSERT,24.140446,0
276430779099800,INSERT,28.196814,0
276430779100400,INSERT,16.879635,0
276430779101000,INSERT,21.989349,100
276430779101600,INSERT,29.544052,100
276430779102200,INSERT,16.650288,100
276430779102700,INSERT,23.258766,100
276430779103300,INSERT,25.432295,0
276430779103900,INSERT,18.062990,100
276430779104500,INSERT,19.770500,100
276430779105100,INSERT,17.187262,100
276430779105700,INSERT,20.797754,100
276430779106200,INSERT,19.449141,100
276430779120700,INSERT,26.360210,200
276430779121500,INSERT,15.596026,100
276430779122100,INSERT,29.781181,0
276430779122700,INSERT,28.650471,100
276430779123300,INSERT,28.964050,100
276430779123900,INSERT,26.178930,100
276430779124400,INSERT,20.811029,100
276430779125000,INSERT,23.348492,100
276430779125600,INSERT,18.136234,0
276430779126200,INSERT,28.968628,0
276430779126800,INSERT,26.200445,100
276430779127400,INSERT,26.876583,100
276430779127900,INSERT,20.566576,100
276430779128500,INSERT,21.336102,100
276430779129100,INSERT,24.015472,7000
276430779136900,INSERT,21.983856,100
276430779137600,INSERT,29.653919,100
276430779138100,INSERT,25.642872,100
276430779138700,INSERT,22.008118,100
276430779139300,INSERT,23.422192,0
276430779139900,INSERT,29.626453,0
276430779140500,INSERT,26.250343,100
276430779141000,INSERT,23.447828,100
276430779141600,INSERT,24.817499,0
276430779142200,INSERT,21.802118,0
276430779142800,INSERT,20.118412,100
276430779143400,INSERT,27.205727,100
276430779143900,INSERT,22.796869,100
276430779144500,INSERT,29.081242,0
276430779145100,INSERT,27.708366,0
