timestamp,event,temperature,latency
174631741193100,INSERT,23.609882,200
174631741194300,INSERT,18.910795,200
174631741195600,INSERT,17.802057,100
174631741196900,INSERT,16.229134,200
174631741198200,INSERT,29.691000,200
174631741199800,INSERT,18.440199,200
174631741201200,INSERT,16.196630,200
174631741202500,INSERT,29.188360,200
174631741203900,INSERT,29.109165,100
174631741205200,INSERT,17.125462,200
174631741206700,INSERT,23.841976,100
174631741208100,INSERT,26.584063,100
174631741209400,INSERT,16.622822,100
174631741210900,INSERT,23.403423,200
174631741212300,INSERT,29.791710,200
174631741213700,INSERT,20.665457,100
174631741215000,INSERT,24.747459,100
174631741216400,INSERT,24.432966,200
174631741217800,INSERT,20.954313,100
174631741219100,INSERT,18.048342,100
174631741220500,INSERT,19.114964,200
174631741221900,INSERT,24.388103,100
174631741223200,INSERT,19.090702,200
174631741224400,INSERT,23.097172,100
174631741225700,INSERT,25.193792,200
174631741227000,INSERT,18.680532,200
174631741228300,INSERT,25.026245,200
174631741229700,INSERT,19.662006,100
174631741230900,INSERT,19.954985,100
174631741232300,INSERT,28.324993,14300
174631741248300,INSERT,22.424238,200
174631741250000,INSERT,29.132053,200
174631741251400,INSERT,29.590748,200
174631741252800,INSERT,26.170231,100
174631741254300,INSERT,20.965302,100
174631741255700,INSERT,20.275887,100
174631741257100,INSERT,26.863308,200
174631741258400,INSERT,29.219032,200
174631741259700,INSERT,21.272011,200
174631741261100,INSERT,23.839687,200
174631741262500,INSERT,24.193548,200
174631741263900,INSERT,23.742638,100
174631741265200,INSERT,16.429182,200
174631741266600,INSERT,17.365337,100
174631741267800,INSERT,16.068911,100
174631741269100,INSERT,27.426832,200
174631741270400,INSERT,17.434462,200
174631741271700,INSERT,23.207952,200
174631741273000,INSERT,16.878719,200
174631741274400,INSERT,15.246284,200
174631741275800,INSERT,22.432936,100
174631741277100,INSERT,15.210578,100
174631741278300,INSERT,27.757347,200
174631741279600,INSERT,28.310801,200
174631741280900,INSERT,22.072664,200
174631741282200,INSERT,17.012390,200
174631741283500,INSERT,28.535110,100
174631741284800,INSERT,27.376019,100
174631741286000,INSERT,20.827509,100
174631741287200,INSERT,17.456892,200
174631741288600,INSERT,23.395184,200
174631741289900,INSERT,20.263069,200
174631741291200,INSERT,16.629230,200
174631741292500,INSERT,26.064486,100
174631741293800,INSERT,26.319925,200
174631741295100,INSERT,24.885708,200
174631741296500,INSERT,23.657032,200
174631741297800,INSERT,29.047821,200
174631741299100,INSERT,29.929502,100
174631741300400,INSERT,22.111118,200
174631741301700,INSERT,20.619678,200
174631741303000,INSERT,18.829309,200
174631741304300,INSERT,23.799858,200
174631741305600,INSERT,15.180822,100
174631741306800,INSERT,29.387493,200
174631741308100,INSERT,22.533646,100
174631741309400,INSERT,15.861080,200
174631741334300,INSERT,19.893185,400
174631741336200,INSERT,26.299784,100
174631741337700,INSERT,17.424849,200
174631741339000,INSERT,17.961363,200
174631741340300,INSERT,27.284462,200
174631741341700,INSERT,26.012756,200
174631741343000,INSERT,18.754692,100
174631741344300,INSERT,24.196753,200
174631741345700,INSERT,18.011261,100
174631741346900,INSERT,25.210274,100
174631741348200,INSERT,17.991577,100
174631741349400,INSERT,18.097782,100
174631741350600,INSERT,25.171360,200
174631741351900,INSERT,26.037018,100
174631741353200,INSERT,26.901302,100
174631741354500,INSERT,22.269051,10600
174631741366700,INSERT,24.757988,200
174631741368100,INSERT,21.592457,200
174631741369400,INSERT,25.440077,200
174631741370700,INSERT,16.569719,100
174631741371900,INSERT,25.489975,100
174631741373200,INSERT,28.327282,100
174631741374500,INSERT,23.944975,100
174631741375700,INSERT,23.438215,200
174631741377000,INSERT,17.219765,200
