latency,average,timestamp,callback_time
8944896,22.226474,1743572802499128832,1743572802508073728
9867264,22.225997,1743572802561668608,1743572802571535872
8142592,22.237693,1743572802624355584,1743572802632498176
9928704,22.247340,1743572802685162496,1743572802695091200
9017344,22.247617,1743572802746857472,1743572802755874816
10111232,22.253882,1743572802808347392,1743572802818458624
9878528,22.259557,1743572802871674624,1743572802881553152
9968384,22.271836,1743572802933519104,1743572802943487488
8595712,22.273949,1743572802995127040,1743572803003722752
9559296,22.265201,1743572803057929216,1743572803067488512
7715072,22.270370,1743572803120746752,1743572803128461824
10476544,22.267985,1743572803183440128,1743572803193916672
9811712,22.281061,1743572803243760384,1743572803253572096
11103488,22.283197,1743572803304037120,1743572803315140608
10217216,22.290342,1743572803365549824,1743572803375767040
10176512,22.295340,1743572803427141376,1743572803437317888
10442240,22.284777,1743572803489235968,1743572803499678208
8964864,22.291984,1743572803552177408,1743572803561142272
9056256,22.287384,1743572803615384064,1743572803624440320
8060928,22.284398,1743572803676879872,1743572803684940800
9925888,22.285881,1743572803739031808,1743572803748957696
8533504,22.297351,1743572803801472512,1743572803810006016
11462400,22.294696,1743572803864778496,1743572803876240896
8969216,22.298862,1743572803927380480,1743572803936349696
11027456,22.308370,1743572803991662592,1743572804002690048
8246784,22.317022,1743572804053764608,1743572804062011392
8308224,22.319991,1743572804116044544,1743572804124352768
8667392,22.327962,1743572804179521280,1743572804188188672
10754816,22.332459,1743572804240573184,1743572804251328000
10300416,22.326614,1743572804302727168,1743572804313027584
11022336,22.327602,1743572804366335744,1743572804377358080
9205760,22.325116,1743572804429668608,1743572804438874368
8838144,22.328615,1743572804491254272,1743572804500092416
8262656,22.322556,1743572804554140160,1743572804562402816
10027520,22.319746,1743572804616448000,1743572804626475520
8531200,22.324166,1743572804677211904,1743572804685743104
10895360,22.328853,1743572804739924480,1743572804750819840
9936896,22.318207,1743572804801895168,1743572804811832064
11102720,22.318165,1743572804864735488,1743572804875838208
10251264,22.329439,1743572804926411008,1743572804936662272
10579456,22.336535,1743572804986945536,1743572804997524992
8614656,22.344427,1743572805047858432,1743572805056473088
9281280,22.347411,1743572805109899776,1743572805119181056
10603008,22.335889,1743572805172199680,1743572805182802688
8063232,22.325959,1743572805235578368,1743572805243641600
8379392,22.330847,1743572805296764160,1743572805305143552
8429056,22.341023,1743572805358194176,1743572805366623232
10831360,22.340569,1743572805421464576,1743572805432295936
10179840,22.327940,1743572805483296000,1743572805493475840
9611520,22.329104,1743572805545520384,1743572805555131904
8001792,22.326850,1743572805608095232,1743572805616097024
10469632,22.326676,1743572805670591488,1743572805681061120
8216832,22.327670,1743572805732518144,1743572805740734976
11428864,22.339267,1743572805795241216,1743572805806670080
8151808,22.347754,1743572805857152512,1743572805865304320
9263360,22.351431,1743572805919651328,1743572805928914688
8993024,22.346091,1743572805981717504,1743572805990710528
10684416,22.350721,1743572806043051776,1743572806053736192
10210048,22.353956,1743572806103920896,1743572806114130944
12159744,22.344027,1743572806165644800,1743572806177804544
10578688,22.356027,1743572806226730752,1743572806237309440
9592064,22.353755,1743572806289320192,1743572806298912256
11087872,22.363281,1743572806351814656,1743572806362902528
7964160,22.359917,1743572806414942720,1743572806422906880
9518336,22.359346,1743572806475854336,1743572806485372672
9559040,22.363101,1743572806538532864,1743572806548091904
8425984,22.360534,1743572806600532736,1743572806608958720
8541184,22.372670,1743572806663901952,1743572806672443136
11441920,22.366374,1743572806725283328,1743572806736725248
8437248,22.374679,1743572806787844864,1743572806796282112
9958656,22.382276,1743572806849206784,1743572806859165440
8709888,22.379663,1743572806912738816,1743572806921448704
9991680,22.378827,1743572806974423296,1743572806984414976
8147200,22.371791,1743572807036623104,1743572807044770304
10984960,22.378225,1743572807099642880,1743572807110627840
8022784,22.382845,1743572807161191424,1743572807169214208
10861056,22.387518,1743572807225206528,1743572807236067584
11188480,22.392024,1743572807287626496,1743572807298814976
9431808,22.400569,1743572807348852480,1743572807358284288
9664000,22.405834,1743572807409386496,1743572807419050496
11607552,22.411068,1743572807471745024,1743572807483352576
8641536,22.411096,1743572807533830400,1743572807542471936
8171776,22.412402,1743572807594942976,1743572807603114752
8123904,22.408588,1743572807656868864,1743572807664992768
10603264,22.406886,1743572807718760448,1743572807729363712
8037376,22.399918,1743572807781140224,1743572807789177600
10016768,22.401556,1743572807843019520,1743572807853036288
7870208,22.395906,1743572807904702976,1743572807912573184
9208832,22.395673,1743572807966010880,1743572807975219712
11128320,22.386101,1743572808029570560,1743572808040698880
10430976,22.391078,1743572808090566400,1743572808100997376
8636672,22.386008,1743572808153069568,1743572808161706240
9921536,22.375676,1743572808215556352,1743572808225477888
9620992,22.381167,1743572808277954304,1743572808287575296
9772800,22.372596,1743572808340329472,1743572808350102272
8673280,22.370443,1743572808402039552,1743572808410712832
10246400,22.367976,1743572808464384512,1743572808474630912
8600064,22.364714,1743572808527249664,1743572808535849728
10929408,22.368819,1743572808588802560,1743572808599731968
8569088,22.381574,1743572808649913088,1743572808658482176
10147840,22.394022,1743572808712614656,1743572808722762496
10308864,22.396786,1743572808775004672,1743572808785313536
10744320,22.396433,1743572808836837120,1743572808847581440
10620928,22.393887,1743572808898420480,1743572808909041408
8025344,22.381696,1743572808959473152,1743572808967498496
9288192,22.389691,1743572809022697984,1743572809031986176
9615360,22.400642,1743572809083591936,1743572809093207296
7987200,22.400390,1743572809146032384,1743572809154019584
10911744,22.401140,1743572809209384192,1743572809220295936
9723648,22.390528,1743572809272772864,1743572809282496512
10035712,22.397588,1743572809335350272,1743572809345385984
8822528,22.390327,1743572809397659392,1743572809406481920
11596032,22.386590,1743572809460437760,1743572809472033792
9310464,22.395665,1743572809524059392,1743572809533369856
9970688,22.400924,1743572809584795392,1743572809594766080
8463104,22.389479,1743572809647404288,1743572809655867392
10397696,22.390490,1743572809709768192,1743572809720165888
11645696,22.383416,1743572809773728768,1743572809785374464
11224320,22.383768,1743572809836218880,1743572809847443200
9223936,22.379288,1743572809898954752,1743572809908178688
10117120,22.376109,1743572809961269504,1743572809971386624
9333248,22.381181,1743572810023103744,1743572810032436992
11443712,22.377307,1743572810085489408,1743572810096933120
8699648,22.376064,1743572810146706432,1743572810155406080
9575168,22.369933,1743572810208478464,1743572810218053632
11235840,22.368275,1743572810270867712,1743572810282103552
8925184,22.372279,1743572810332055296,1743572810340980480
10614272,22.366512,1743572810393454080,1743572810404068352
11111936,22.370061,1743572810455430144,1743572810466542080
8572928,22.370727,1743572810517591040,1743572810526163968
10825984,22.379610,1743572810578899968,1743572810589725952
11113984,22.380850,1743572810641644544,1743572810652758528
10367232,22.381885,1743572810703161088,1743572810713528320
10745856,22.384265,1743572810765969408,1743572810776715264
9901312,22.376428,1743572810829053696,1743572810838955008
8747264,22.369738,1743572810892530944,1743572810901278208
12185600,22.382262,1743572810955563264,1743572810967748864
8880128,22.376767,1743572811017713408,1743572811026593536
11244800,22.373731,1743572811078700288,1743572811089945088
8303616,22.361306,1743572811141231616,1743572811149535232
8672256,22.358473,1743572811203783680,1743572811212455936
11053312,22.351408,1743572811266470912,1743572811277524224
9411328,22.346928,1743572811327623680,1743572811337035008
10447104,22.339485,1743572811389532416,1743572811399979520
10309120,22.343189,1743572811449920768,1743572811460229888
9692416,22.331764,1743572811513360896,1743572811523053312
10349312,22.325547,1743572811575369984,1743572811585719296
9464320,22.319942,1743572811636862208,1743572811646326528
11040000,22.321694,1743572811699310592,1743572811710350592
10288640,22.310120,1743572811760830464,1743572811771119104
9217280,22.323304,1743572811822394112,1743572811831611392
9175296,22.319826,1743572811884680192,1743572811893855488
9514496,22.307643,1743572811946170880,1743572811955685376
11363072,22.305224,1743572812008108288,1743572812019471360
10716160,22.314835,1743572812069978624,1743572812080694784
8657152,22.322597,1743572812131295744,1743572812139952896
11371008,22.313568,1743572812192346880,1743572812203717888
9263872,22.315750,1743572812255215872,1743572812264479744
13048320,22.315305,1743572812316359168,1743572812329407488
8558080,22.324183,1743572812380542720,1743572812389100800
8222208,22.332407,1743572812442513664,1743572812450735872
8352256,22.330717,1743572812504835584,1743572812513187840
9095936,22.334165,1743572812565825280,1743572812574921216
8689920,22.336715,1743572812627116288,1743572812635806208
9927936,22.326298,1743572812689457920,1743572812699385856
9134592,22.333100,1743572812750941184,1743572812760075776
10136320,22.334301,1743572812812528384,1743572812822664704
8589824,22.346093,1743572812873577728,1743572812882167552
10552832,22.338891,1743572812935506944,1743572812946059776
8957440,22.337911,1743572812996638464,1743572813005595904
12426496,22.342813,1743572813058333696,1743572813070760192
8033024,22.339626,1743572813121554688,1743572813129587712
9538048,22.352421,1743572813184017664,1743572813193555712
9669376,22.355962,1743572813246389504,1743572813256058880
11691264,22.349698,1743572813308590080,1743572813320281344
9165056,22.355000,1743572813371785984,1743572813380951040
12804352,22.350797,1743572813433791232,1743572813446595584
8043776,22.354603,1743572813496061440,1743572813504105216
11738112,22.350662,1743572813557535744,1743572813569273856
11432192,22.351828,1743572813620702720,1743572813632134912
8377088,22.359965,1743572813683875584,1743572813692252672
8994816,22.361647,1743572813744519680,1743572813753514496
9893888,22.350336,1743572813806881792,1743572813816775680
11202304,22.352029,1743572813869780992,1743572813880983296
8379648,22.356774,1743572813931965696,1743572813940345344
11481088,22.363754,1743572813994737664,1743572814006218752
8748544,22.352115,1743572814056777728,1743572814065526272
8390144,22.350274,1743572814118177280,1743572814126567424
8967680,22.357614,1743572814179713024,1743572814188680704
10144768,22.355521,1743572814242082560,1743572814252227328
8887552,22.360906,1743572814303783168,1743572814312670720
10067200,22.365776,1743572814365838080,1743572814375905280
9821696,22.368074,1743572814427084800,1743572814436906496
11444480,22.370518,1743572814489285888,1743572814500730368
8478720,22.380000,1743572814552910336,1743572814561389056
10627328,22.376645,1743572814614793984,1743572814625421312
8149504,22.369854,1743572814675332352,1743572814683481856
9875456,22.370532,1743572814737162240,1743572814747037696
10521600,22.368345,1743572814799676416,1743572814810198016
8680960,22.373080,1743572814860966912,1743572814869647872
10256128,22.371207,1743572814922458880,1743572814932715008
8365312,22.379268,1743572814985040896,1743572814993406208
10973184,22.379465,1743572815048846592,1743572815059819776
9751808,22.375635,1743572815112115712,1743572815121867520
9799936,22.367132,1743572815174004480,1743572815183804416
8245248,22.361740,1743572815235482368,1743572815243727616
10213120,22.353248,1743572815298795776,1743572815309008896
9174784,22.354810,1743572815362523904,1743572815371698688
11297536,22.355597,1743572815425705984,1743572815437003520
8713472,22.355635,1743572815487808512,1743572815496521984
10207488,22.351903,1743572815549364736,1743572815559572224
8913408,22.363232,1743572815611617280,1743572815620530688
9890304,22.361015,1743572815674555904,1743572815684446208
8151808,22.355855,1743572815736832256,1743572815744984064
10455808,22.351278,1743572815799046912,1743572815809502720
9668096,22.351645,1743572815858942976,1743572815868611072
10835968,22.356242,1743572815920002560,1743572815930838528
10332160,22.353537,1743572815982654720,1743572815992986880
10347520,22.348845,1743572816044155904,1743572816054503424
8669696,22.339999,1743572816105311488,1743572816113981184
8349696,22.334343,1743572816168115456,1743572816176465152
11412736,22.345759,1743572816229608960,1743572816241021696
8996352,22.334559,1743572816290814720,1743572816299811072
9628416,22.339853,1743572816352095488,1743572816361723904
9066752,22.346366,1743572816414468352,1743572816423535104
8718592,22.342207,1743572816476928512,1743572816485647104
9449216,22.345868,1743572816539135488,1743572816548584704
8881408,22.339358,1743572816601594112,1743572816610475520
9443840,22.336388,1743572816663898112,1743572816673341952
8778496,22.335044,1743572816726923008,1743572816735701504
10296064,22.333100,1743572816789613568,1743572816799909632
8532736,22.332075,1743572816851379712,1743572816859912448
9125376,22.340075,1743572816913363200,1743572816922488576
9285888,22.348228,1743572816974174208,1743572816983460096
8154112,22.341506,1743572817036149760,1743572817044303872
11356928,22.340865,1743572817098497024,1743572817109853952
7843840,22.338008,1743572817160076544,1743572817167920384
8952064,22.337542,1743572817222344704,1743572817231296768
10087168,22.346185,1743572817283911936,1743572817293999104
9216512,22.343106,1743572817345685504,1743572817354902016
9535232,22.345019,1743572817407232256,1743572817416767488
9297152,22.342564,1743572817470618624,1743572817479915776
9914112,22.351152,1743572817533309184,1743572817543223296
9330176,22.348497,1743572817595910912,1743572817605241088
8535808,22.341804,1743572817659337216,1743572817667873024
8781312,22.346855,1743572817721876480,1743572817730657792
10951680,22.343793,1743572817784242176,1743572817795193856
10003200,22.340676,1743572817845610496,1743572817855613696
10262784,22.345042,1743572817908024832,1743572817918287616
8614912,22.352588,1743572817971602176,1743572817980217088
9986816,22.355967,1743572818034760192,1743572818044747008
10996480,22.348931,1743572818098274048,1743572818109270528
9925120,22.357279,1743572818160025600,1743572818169950720
8561408,22.350886,1743572818222558208,1743572818231119616
11031552,22.357993,1743572818285217792,1743572818296249344
8344064,22.361228,1743572818346992128,1743572818355336192
11096832,22.357839,1743572818409742592,1743572818420839424
9910528,22.364116,1743572818472851712,1743572818482762240
9811200,22.371782,1743572818535137792,1743572818544948992
7741184,22.374825,1743572818596987904,1743572818604729088
9645824,22.375988,1743572818659748096,1743572818669393920
8889856,22.376374,1743572818723366144,1743572818732256000
9901824,22.379357,1743572818785006592,1743572818794908416
8505600,22.385707,1743572818845904896,1743572818854410496
8901120,22.387619,1743572818907022848,1743572818915923968
9531136,22.388439,1743572818969535488,1743572818979066624
10411776,22.398012,1743572819033387520,1743572819043799296
11420672,22.388101,1743572819095531008,1743572819106951680
9401600,22.376700,1743572819157675264,1743572819167076864
9748480,22.383417,1743572819218750208,1743572819228498688
8873472,22.388364,1743572819281726464,1743572819290599936
8633856,22.380329,1743572819345223936,1743572819353857792
9523968,22.377748,1743572819409298688,1743572819418822656
9302272,22.379349,1743572819470978048,1743572819480280320
9270272,22.381549,1743572819531909120,1743572819541179392
8635136,22.373222,1743572819595083520,1743572819603718656
11261440,22.375551,1743572819656957952,1743572819668219392
9954048,22.370011,1743572819719430400,1743572819729384448
10343936,22.371802,1743572819781563648,1743572819791907584
10582272,22.367376,1743572819845188608,1743572819855770880
11510016,22.373419,1743572819908160000,1743572819919670016
8746240,22.375178,1743572819968971008,1743572819977717248
9472768,22.375683,1743572820032094976,1743572820041567744
11917568,22.370478,1743572820094180864,1743572820106098432
9667072,22.371201,1743572820156728832,1743572820166395904
11206912,22.371581,1743572820218641408,1743572820229848320
13565952,22.369187,1743572820282207744,1743572820295773696
10957312,22.375968,1743572820344373248,1743572820355330560
9532416,22.369303,1743572820406140160,1743572820415672576
9782016,22.370825,1743572820468802560,1743572820478584576
9673984,22.369003,1743572820530850048,1743572820540524032
10312192,22.359267,1743572820592140800,1743572820602452992
9369344,22.349992,1743572820654169088,1743572820663538432
9758720,22.355506,1743572820717231104,1743572820726989824
9754112,22.354156,1743572820779152896,1743572820788907008
9728000,22.362848,1743572820842059520,1743572820851787520
8964096,22.352201,1743572820903510528,1743572820912474624
10123520,22.354785,1743572820966518528,1743572820976642048
8972288,22.354298,1743572821027634688,1743572821036606976
11940608,22.351372,1743572821089225216,1743572821101165824
9011968,22.351105,1743572821150513408,1743572821159525376
10415616,22.340658,1743572821212880896,1743572821223296512
11565056,22.340878,1743572821274444288,1743572821286009344
11073024,22.343161,1743572821335966464,1743572821347039488
9317632,22.343708,1743572821398120960,1743572821407438592
10612224,22.346187,1743572821459090176,1743572821469702400
9126144,22.337468,1743572821520964096,1743572821530090240
9995008,22.334246,1743572821582912000,1743572821592907008
10169856,22.336709,1743572821646185472,1743572821656355328
10366976,22.336928,1743572821707154688,1743572821717521664
9065216,22.340464,1743572821769283840,1743572821778349056
11308032,22.341241,1743572821830445824,1743572821841753856
10619392,22.337863,1743572821893121536,1743572821903740928
10172672,22.341819,1743572821955254272,1743572821965426944
8704768,22.346435,1743572822017827840,1743572822026532608
14833664,22.349296,1743572822079760128,1743572822094593792
8618752,22.347128,1743572822140773888,1743572822149392640
11359744,22.344759,1743572822202057984,1743572822213417728
12811520,22.332365,1743572822265149184,1743572822277960704
8980224,22.326381,1743572822327409664,1743572822336389888
12650752,22.328809,1743572822390495488,1743572822403146240
11422208,22.323160,1743572822454180608,1743572822465602816
9310720,22.320035,1743572822516498432,1743572822525809152
9764864,22.315152,1743572822578218752,1743572822587983616
8931072,22.310986,1743572822640160512,1743572822649091584
11731200,22.309676,1743572822702697984,1743572822714429184
9739520,22.310787,1743572822763965440,1743572822773704960
10902272,22.313626,1743572822826041856,1743572822836944128
11319040,22.308444,1743572822887286272,1743572822898605312
8673280,22.308412,1743572822949679360,1743572822958352640
10548736,22.311939,1743572823012070656,1743572823022619392
10564096,22.315963,1743572823074835456,1743572823085399552
9025536,22.320374,1743572823137911552,1743572823146937088
8109568,22.316818,1743572823200822528,1743572823208932096
11004672,22.316089,1743572823263351808,1743572823274356480
8134656,22.314548,1743572823324469504,1743572823332604160
8667648,22.324087,1743572823386233088,1743572823394900736
10269184,22.329539,1743572823447985408,1743572823458254592
9499648,22.334554,1743572823510051072,1743572823519550720
8131584,22.334672,1743572823570873344,1743572823579004928
8865280,22.335998,1743572823633031168,1743572823641896448
8983552,22.335474,1743572823693960960,1743572823702944512
10126848,22.331200,1743572823755286528,1743572823765413376
9864704,22.318028,1743572823818032896,1743572823827897600
9442560,22.326123,1743572823880432640,1743572823889875200
10332416,22.334283,1743572823942056704,1743572823952389120
9036032,22.337925,1743572824005314816,1743572824014350848
11560192,22.331296,1743572824067922432,1743572824079482624
8980480,22.342341,1743572824130192384,1743572824139172864
10952448,22.338602,1743572824192570624,1743572824203523072
8440064,22.343012,1743572824254286080,1743572824262726144
10919936,22.346040,1743572824316748032,1743572824327667968
10055936,22.345669,1743572824380182272,1743572824390238208
11149824,22.343206,1743572824441683200,1743572824452833024
8415488,22.338645,1743572824504211200,1743572824512626688
10737408,22.336204,1743572824565840384,1743572824576577792
11385856,22.337812,1743572824628440832,1743572824639826688
10842368,22.347375,1743572824689290496,1743572824700132864
8282368,22.343795,1743572824751181824,1743572824759464192
10753024,22.344424,1743572824813349376,1743572824824102400
10075392,22.342220,1743572824876144128,1743572824886219520
9818112,22.336718,1743572824938006016,1743572824947824128
8499456,22.338763,1743572825001404160,1743572825009903616
10262272,22.333411,1743572825063703808,1743572825073966080
8259328,22.339911,1743572825126120192,1743572825134379520
9853952,22.340700,1743572825187603456,1743572825197457408
8810240,22.332603,1743572825250455552,1743572825259265792
11260672,22.328680,1743572825312381184,1743572825323641856
9047296,22.336316,1743572825374830336,1743572825383877632
10048000,22.337111,1743572825437599232,1743572825447647232
9548800,22.334689,1743572825500082432,1743572825509631232
8547840,22.323844,1743572825561569280,1743572825570117120
8120064,22.315381,1743572825624084224,1743572825632204288
9121536,22.314757,1743572825685261312,1743572825694382848
8217088,22.301676,1743572825745846528,1743572825754063616
10721792,22.289739,1743572825809233920,1743572825819955712
8256512,22.287191,1743572825870529280,1743572825878785792
10907648,22.280586,1743572825931386624,1743572825942294272
9224448,22.281096,1743572825993773824,1743572826002998272
10779136,22.283633,1743572826055120896,1743572826065900032
7964416,22.290362,1743572826118929920,1743572826126894336
12484608,22.282530,1743572826181982720,1743572826194467328
8616192,22.282851,1743572826244116736,1743572826252732928
9205504,22.279751,1743572826305818368,1743572826315023872
9681152,22.285435,1743572826368494336,1743572826378175488
9172992,22.294290,1743572826431268096,1743572826440441088
8603136,22.294837,1743572826493784064,1743572826502387200
9492480,22.302392,1743572826554817536,1743572826564310016
10520320,22.295553,1743572826617524736,1743572826628045056
8641792,22.288333,1743572826680653312,1743572826689295104
11376896,22.288967,1743572826741337344,1743572826752714240
8938240,22.287862,1743572826804642816,1743572826813581056
11432192,22.295643,1743572826867669504,1743572826879101696
8621568,22.298338,1743572826930408192,1743572826939029760
10416384,22.288835,1743572826992482048,1743572827002898432
8035072,22.286493,1743572827053563904,1743572827061598976
8025600,22.296363,1743572827116002048,1743572827124027648
10624256,22.287344,1743572827178400256,1743572827189024512
10608896,22.300266,1743572827241792512,1743572827252401408
9582080,22.295992,1743572827304187136,1743572827313769216
9798656,22.289074,1743572827365878784,1743572827375677440
8402688,22.297855,1743572827429399808,1743572827437802496
9937152,22.311006,1743572827493027840,1743572827502964992
8845056,22.307356,1743572827555657728,1743572827564502784
10888960,22.303068,1743572827616650240,1743572827627539200
8865024,22.310140,1743572827679735552,1743572827688600576
8647936,22.310807,1743572827741904896,1743572827750552832
8117248,22.319626,1743572827803620608,1743572827811737856
9603072,22.316314,1743572827866472448,1743572827876075520
9180928,22.314998,1743572827927643648,1743572827936824576
10768384,22.328152,1743572827989478400,1743572828000246784
8435968,22.319721,1743572828052593920,1743572828061029888
9267200,22.330971,1743572828114871296,1743572828124138496
8332032,22.342220,1743572828176482816,1743572828184814848
11534848,22.329866,1743572828239974400,1743572828251509248
9364736,22.328587,1743572828302941440,1743572828312306176
10558464,22.339920,1743572828363851776,1743572828374410240
7970304,22.335995,1743572828425036288,1743572828433006592
10946560,22.339875,1743572828485374208,1743572828496320768
8290304,22.344940,1743572828548518912,1743572828556809216
9632512,22.345553,1743572828611190784,1743572828620823296
8045824,22.353543,1743572828672703488,1743572828680749312
11115008,22.353348,1743572828734112768,1743572828745227776
9579520,22.362822,1743572828796041216,1743572828805620736
9897728,22.367087,1743572828857940224,1743572828867837952
8004864,22.378171,1743572828921055232,1743572828929060096
9934848,22.387484,1743572828984768512,1743572828994703360
9309696,22.399250,1743572829048387584,1743572829057697280
8740096,22.402634,1743572829110703104,1743572829119443200
10208256,22.403059,1743572829172564224,1743572829182772480
11794432,22.410189,1743572829234361856,1743572829246156288
8722176,22.408179,1743572829297261056,1743572829305983232
10283776,22.402298,1743572829358758912,1743572829369042688
8796672,22.391979,1743572829421096448,1743572829429893120
9257216,22.397893,1743572829483806976,1743572829493064192
11255552,22.407056,1743572829545152512,1743572829556408064
10231552,22.413527,1743572829607401984,1743572829617633536
8691712,22.413236,1743572829669618688,1743572829678310400
11346432,22.413762,1743572829731896064,1743572829743242496
9614592,22.422192,1743572829795754240,1743572829805368832
11246848,22.414985,1743572829857788672,1743572829869035520
9490688,22.418038,1743572829919308032,1743572829928798720
10571776,22.417537,1743572829982036224,1743572829992608000
9643264,22.429218,1743572830044717568,1743572830054360832
8994560,22.420193,1743572830106506240,1743572830115500800
9604352,22.409595,1743572830168511744,1743572830178116096
9486080,22.418285,1743572830229633024,1743572830239119104
11512576,22.404861,1743572830290892544,1743572830302405120
9567488,22.412178,1743572830353117184,1743572830362684672
9998336,22.414153,1743572830414915072,1743572830424913408
10570240,22.411270,1743572830476722688,1743572830487292928
11089152,22.411317,1743572830539928576,1743572830551017728
8600064,22.420398,1743572830599776512,1743572830608376576
10520832,22.415239,1743572830662416384,1743572830672937216
12107008,22.410229,1743572830724723456,1743572830736830464
8625664,22.409430,1743572830787255040,1743572830795880704
10921472,22.421169,1743572830850274816,1743572830861196288
11135232,22.427358,1743572830913146112,1743572830924281344
9964288,22.421279,1743572830976690432,1743572830986654720
11341312,22.426960,1743572831038566656,1743572831049907968
9828352,22.432873,1743572831101604608,1743572831111432960
10738432,22.435387,1743572831163910400,1743572831174648832
8972544,22.429721,1743572831227364608,1743572831236337152
10678784,22.433178,1743572831290169344,1743572831300848128
7867648,22.442166,1743572831353307136,1743572831361174784
10210560,22.435938,1743572831415155456,1743572831425366016
9136640,22.440984,1743572831476828672,1743572831485965312
10618112,22.441040,1743572831539955712,1743572831550573824
8935168,22.442466,1743572831602668032,1743572831611603200
9527808,22.441903,1743572831665670912,1743572831675198720
8628736,22.436953,1743572831729391616,1743572831738020352
9656576,22.443187,1743572831790723072,1743572831800379648
9348864,22.445946,1743572831852307968,1743572831861656832
9270784,22.446469,1743572831915140608,1743572831924411392
8590080,22.453947,1743572831977001984,1743572831985592064
9680896,22.448025,1743572832038693632,1743572832048374528
9156352,22.450299,1743572832099996672,1743572832109153024
9024000,22.462828,1743572832160402176,1743572832169426176
8190208,22.463583,1743572832222508544,1743572832230698752
8785152,22.462133,1743572832284265728,1743572832293050880
9019136,22.461515,1743572832347854592,1743572832356873728
9318400,22.455840,1743572832410042624,1743572832419361024
9634816,22.457779,1743572832473504512,1743572832483139328
10302464,22.445243,1743572832535260928,1743572832545563392
8430080,22.433923,1743572832597541888,1743572832605971968
9656064,22.431907,1743572832659124992,1743572832668781056
9232384,22.434148,1743572832722508544,1743572832731740928
11593984,22.429062,1743572832783467520,1743572832795061504
9349120,22.438759,1743572832846393600,1743572832855742720
9381632,22.443289,1743572832907276032,1743572832916657664
10227456,22.443042,1743572832968637696,1743572832978865152
11347712,22.436157,1743572833031193088,1743572833042540800
10584320,22.442479,1743572833094180096,1743572833104764416
8883712,22.443129,1743572833156559360,1743572833165443072
9738496,22.437467,1743572833220356352,1743572833230094848
10352384,22.450176,1743572833281030400,1743572833291382784
9811712,22.456109,1743572833343561984,1743572833353373696
9213184,22.452435,1743572833406468608,1743572833415681792
10047232,22.447161,1743572833469324288,1743572833479371520
10012160,22.448650,1743572833532963840,1743572833542976000
8129280,22.451849,1743572833594492416,1743572833602621696
9499136,22.450253,1743572833658557952,1743572833668057088
9692928,22.458047,1743572833720685312,1743572833730378240
9656320,22.464612,1743572833783198464,1743572833792854784
8969472,22.463191,1743572833845890048,1743572833854859520
9506816,22.463309,1743572833908354304,1743572833917861120
8291584,22.458329,1743572833970434560,1743572833978726144
10466048,22.463305,1743572834032690432,1743572834043156480
10815488,22.459815,1743572834094889728,1743572834105705216
9800960,22.461339,1743572834157176576,1743572834166977536
11344128,22.452488,1743572834218552576,1743572834229896704
8110080,22.450217,1743572834279867904,1743572834287977984
8888576,22.443483,1743572834341263360,1743572834350151936
11793152,22.444384,1743572834402338048,1743572834414131200
8487168,22.439408,1743572834464447744,1743572834472934912
9374208,22.446686,1743572834526972928,1743572834536347136
9723136,22.446216,1743572834588279296,1743572834598002432
9888256,22.433279,1743572834649639680,1743572834659527936
10347264,22.425895,1743572834710770944,1743572834721118208
9688576,22.434342,1743572834772466432,1743572834782155008
12124672,22.441971,1743572834833434112,1743572834845558784
9911040,22.449605,1743572834897232384,1743572834907143424
11759616,22.441841,1743572834960567808,1743572834972327424
9115136,22.444621,1743572835023596288,1743572835032711424
12266240,22.438099,1743572835087228416,1743572835099494656
9090048,22.451330,1743572835148291072,1743572835157381120
9809408,22.448276,1743572835211347968,1743572835221157376
11064064,22.459613,1743572835275132672,1743572835286196736
9747200,22.457807,1743572835338873344,1743572835348620544
10060544,22.460422,1743572835401318912,1743572835411379456
9592832,22.464559,1743572835465002496,1743572835474595328
9031424,22.465482,1743572835526324992,1743572835535356416
9067264,22.469886,1743572835589047296,1743572835598114560
11203584,22.473646,1743572835651144448,1743572835662348032
12806912,22.475957,1743572835713278208,1743572835726085120
10524672,22.474716,1743572835775508480,1743572835786033152
10044160,22.471964,1743572835836025344,1743572835846069504
9469184,22.482825,1743572835899472384,1743572835908941568
11534336,22.477878,1743572835963481856,1743572835975016192
10539008,22.483463,1743572836026187008,1743572836036726016
13902080,22.483517,1743572836090280448,1743572836104182528
8167936,22.480805,1743572836151298048,1743572836159465984
13040896,22.472979,1743572836214275840,1743572836227316736
10820864,22.480179,1743572836277678080,1743572836288498944
8022272,22.474893,1743572836339817472,1743572836347839744
11563520,22.479367,1743572836403636224,1743572836415199744
8539904,22.477419,1743572836466594816,1743572836475134720
9855744,22.471868,1743572836529461248,1743572836539316992
8648448,22.483614,1743572836592619776,1743572836601268224
9436928,22.490345,1743572836655088128,1743572836664525056
9304832,22.502513,1743572836718270464,1743572836727575296
10302464,22.494150,1743572836781736704,1743572836792039168
8761856,22.494179,1743572836844934144,1743572836853696000
9447936,22.496201,1743572836905902080,1743572836915350016
9068544,22.508005,1743572836969178112,1743572836978246656
10435840,22.511390,1743572837029762048,1743572837040197888
9765120,22.512641,1743572837092340992,1743572837102106112
10030336,22.511294,1743572837154891776,1743572837164922112
8330752,22.518258,1743572837217313024,1743572837225643776
